author_name,appears_in,affiliation,author_id
Yulong Wang,W4415049004,Beijing University of Posts and Telecommunications,https://openalex.org/A5100449211
Yifei Fu,W4415049004,Beijing University of Posts and Telecommunications,
Wenwei Kong,W4415049004,Beijing University of Posts and Telecommunications,
Chang Liu,W4415049004,Beijing University of Posts and Telecommunications,https://openalex.org/A5101456975
Sen Su,W4415049004,Beijing University of Posts and Telecommunications,https://openalex.org/A5036865453
Jinlin Xiao,W4415049231,Beijing Jiaotong University,https://openalex.org/A5113111582
Muhammad Rizwan,W4415153141,University of Science and Technology of China,https://openalex.org/A5100775646
Wang Xingfu,W4415153141,University of Science and Technology of China,
Yi Ke,W4415153141,University of Science and Technology of China,https://openalex.org/A5055685570
Shivanshu Shrivastava,W4415153141,Rajiv Gandhi Institute of Petroleum Technology,https://openalex.org/A5050329667
Zhengqiong Li,W4415482198,Lanzhou University of Technology,https://openalex.org/A5101273562
Jun Zhou,W4415482198,Lanzhou University of Technology,
Zhenyan Luo,W4415647419,Changsha University of Science and Technology,https://openalex.org/A5120168645
F. Li,W4415647419,Changsha University of Science and Technology,https://openalex.org/A5089596159
Jiao Peng,W4415647419,Changsha University of Science and Technology,https://openalex.org/A5046374848
Shiwei Wang,W4416148980,Xi'an Jiaotong University,
Chenyang Zhao,W4416148980,Xi'an Jiaotong University,
Zhengyu Zhao,W4416148980,Xi'an Jiaotong University,https://openalex.org/A5058084433
Zheng Yang,W4416148980,Xi'an Jiaotong University,https://openalex.org/A5029627390
Qian Wang,W4416148980;W4416286273,Wuhan University,https://openalex.org/A5100391116
Xiaohong Guan,W4416148980,Xi'an Jiaotong University,https://openalex.org/A5075845093
Dong Liang,W4416252102,Guangzhou University,https://openalex.org/A5101545461
Keyu Chen,W4416252102,Guangzhou University,https://openalex.org/A5004966418
Changyu Dong,W4416252102,Guangzhou University,https://openalex.org/A5034211796
Wenhan Yao,W4416252348,Xiangtan University,https://openalex.org/A5001927761
Fen Xiao,W4416252348,Xiangtan University,https://openalex.org/A5035423120
Xiarun Chen,W4416252348,Peking University,
Jia Liu,W4416252348,Peking University,https://openalex.org/A5101360689
Yongqiang He,W4416252348,Peking University,https://openalex.org/A5112459328
Weiping Wen,W4416252348,Peking University,https://openalex.org/A5015204786
Yiru Zhao,W4416286273,Wuhan University,https://openalex.org/A5013595393
Yiran Ma,W4416286273,Wuhan University,
Yunjie Ge,W4416286273,Wuhan University,https://openalex.org/A5060410658
Lingchen Zhao,W4416286273,Wuhan University,https://openalex.org/A5030015523
Lei Zhao,W4416286273,Wuhan University,https://openalex.org/A5100671319
Wenhao Lan,W4416337817,University of Chinese Academy of Sciences,https://openalex.org/A5017110406
Yijun Yang,W4416337817,Chinese University of Hong Kong,https://openalex.org/A5101922356
Haihua Shen,W4416337817,University of Chinese Academy of Sciences,https://openalex.org/A5007464765
Shan Li,W4416337817,University of Chinese Academy of Sciences,https://openalex.org/A5100324727
Heng Li,W4417251792,Huazhong University of Science and Technology,https://openalex.org/A5027427522
Bang Wu,W4417251792,Huazhong University of Science and Technology,https://openalex.org/A5101494795
Zhiying Yao,W4417251792,Huazhong University of Science and Technology,https://openalex.org/A5067189569
Cuiying Gao,W4417251792,Jingdong (China),https://openalex.org/A5008919430
Wei Yuan,W4417251792,Huazhong University of Science and Technology,https://openalex.org/A5101957538
Junhong Li,W4417338630,South China University of Technology,https://openalex.org/A5100782051
Yijia Zheng,W4417338630,South China University of Technology,https://openalex.org/A5101750181
Patrick P. K. Chan,W4417338630,South China University of Technology,https://openalex.org/A5031854980
Weida Xu,W7117363949,Guizhou Normal University,https://openalex.org/A5121379227
Yang Xu,W7117363949,Guizhou Normal University,https://openalex.org/A5121391133
Zhenzhi Teng,W7117973222,Qufu Normal University,https://openalex.org/A5121760649
Xu Ma,W7117973222,Qufu Normal University,https://openalex.org/A5100701890
Xiaoyu Zhang,W7117973222,Xidian University,https://openalex.org/A5100419434
Zhen Zhuang,W7123352844,Zhejiang Gongshang University,https://openalex.org/A5146771519
Yijian Ding,W7123352844,Zhejiang Gongshang University,https://openalex.org/A5103096617
Shuyu Zheng,W7123352844,Zhejiang Gongshang University,https://openalex.org/A5102865973
Jun Shao,W7123352844,Zhejiang Gongshang University,https://openalex.org/A5122881459
Donghai Zhu,W7123352844,Zhejiang Gongshang University,https://openalex.org/A5122906927
Huiyan Wang,W7123352844,Zhejiang Gongshang University,https://openalex.org/A5122854304
Youjun Wang,W7125531664,Wuhan University,https://openalex.org/A5127727493
Fangchao Yu,W7125796010,Wuhan University,https://openalex.org/A5041393155
Bo Zeng,W7125796010,Wuhan University,https://openalex.org/A5123954772
Kai Zhao,W7125796010,Wuhan University,https://openalex.org/A5123960585
Zhi Pang,W7125796010,Wuhan University,https://openalex.org/A5123954982
Lina Wang,W7125796010,Wuhan University,https://openalex.org/A5123931271
Chuangliang Zhang,W7125824209,Xiamen University,https://openalex.org/A5124003223
Qingyuan Zeng,W7125824209,Xiamen University,https://openalex.org/A5123945130
Yunpeng Gong,W7125824209,Xiamen University,https://openalex.org/A5123952895
Zhenzhong Wang,W7125824209,Xiamen University,https://openalex.org/A5124024017
Jiajing Lin,W7125824209,Xiamen University,https://openalex.org/A5124022316
Min Jiang,W7125824209,Xiamen University,https://openalex.org/A5124002867
Guanghua Zhang,W7127947064,Hebei University of Science and Technology,https://openalex.org/A5125241293
Xianghong Wang,W7127947064,Hebei University of Science and Technology,https://openalex.org/A5125169263
Hao Liu,W7128422601,Beijing Jiaotong University,https://openalex.org/A5125449753
Renshuai Tao,W7128422601,Beijing Jiaotong University,https://openalex.org/A5125463022
Xianglong Liu,W7128422601,Beihang University,https://openalex.org/A5125451328
Yao Zhao,W7128422601,Beijing Jiaotong University,https://openalex.org/A5125443806
Liming Lu,W7133977435,Nanjing University of Science and Technology,https://openalex.org/A5128185878
Shuchao Pang,W7133977435,Nanjing University of Science and Technology,https://openalex.org/A5125756078
Xiang Gu,W7133977435,Nanjing University of Science and Technology,https://openalex.org/A5103574569
Yunhuai Liu,W7133977435,Peking University,https://openalex.org/A5082653046
Xianglong Liu,W7133977435,Beihang University,https://openalex.org/A5128167031
Yongbin Zhou,W7133977435,Nanjing University of Science and Technology,https://openalex.org/A5128178677
Haojie Shen,W7134246657,Zhejiang Provincial Public Security Department,https://openalex.org/A5128460006
Lin Wang,W7134246657,Zhejiang Provincial Public Security Department,
Lifeng Yuan,W7134246657,Zhejiang Provincial Public Security Department,https://openalex.org/A5128617305
Yizhi Ren,W7134246657,Zhejiang Provincial Public Security Department,https://openalex.org/A5033732842
Shuochao Sun,W7134246657,Zhejiang Zanyu Technology (China),https://openalex.org/A5128382897
Xiaoxiao Chen,W7143484218,Shanghai Electric (China),https://openalex.org/A5130955769
Yi Hu,W7143484218,Shanghai Electric (China),https://openalex.org/A5109125924
Tao Jiang,W7151306065,Xidian University,https://openalex.org/A5133110397
Rui Su,W7151306065,Xidian University,https://openalex.org/A5133090462
Peihan Qi,W7151306065,Xidian University,https://openalex.org/A5058177640
Wenhao Zhang,W7152026821,University of Science and Technology Beijing,https://openalex.org/A5133226268
Lianheng Zou,W7152026821,University of Science and Technology Beijing,https://openalex.org/A5133217075
Yingying Xiong,W7152026821,University of Science and Technology Beijing,https://openalex.org/A5079979171
Peng Shi,W7152026821,University of Science and Technology Beijing,
Xiao He,W7152026821,University of Science and Technology Beijing,https://openalex.org/A5108459503
Guofu Xie,W7155088450,Renmin University of China,https://openalex.org/A5104469547
Yu Zhou,W7155088450,Beijing University of Posts and Telecommunications,https://openalex.org/A5134153976
Bingyan Liu,W7155088450,Beijing University of Posts and Telecommunications,https://openalex.org/A5101497182
Shunjie Yuan,W7160142908,Xidian University,https://openalex.org/A5129551972
Xinghua Li,W7160142908,Xidian University,https://openalex.org/A5135152565
Xuelin Cao,W7160142908,Xidian University,https://openalex.org/A5135214052
Haiyan Zhang,W7160142908,Xidian University,https://openalex.org/A5135245817
Haiyang Yu,W7160188418,Shanghai Jiao Tong University,https://openalex.org/A5135232860
Fan Hong,W7160188418,Shanghai Jiao Tong University,https://openalex.org/A5104292778
Ping Yi,W7160188418,Shanghai Jiao Tong University,https://openalex.org/A5135143379
Y Wu,W7160188418,Shanghai Jiao Tong University,https://openalex.org/A5123489463
Jian Xu,W7160190729,Shandong University of Finance and Economics,https://openalex.org/A5135189964
Xiaolong Li,W7160190729,Beijing Jiaotong University,https://openalex.org/A5135199279
Junchi Chen,W7161561222,University of Science and Technology of China,https://openalex.org/A5078681499
Qi Chu,W7161561222,University of Science and Technology of China,https://openalex.org/A5136401136
Haojie Yuan,W7161561222,University of Science and Technology of China,https://openalex.org/A5034730224
Tao Gong,W7161561222,University of Science and Technology of China,https://openalex.org/A5136377699
Kejun Zhang,W7161561222,Beijing Electronic Science and Technology Institute,https://openalex.org/A5136358042
NengHai Yu,W7161561222,University of Science and Technology of China,https://openalex.org/A5136366652
Dongmei Zhang,W7161561222,Microsoft Research Asia (China),https://openalex.org/A5136400028
Bin Benjamin Zhu,W7161561222,Microsoft Research Asia (China),https://openalex.org/A5136437825
Jue Xiao,W7162341703,Fiberhome Technology Group (China),https://openalex.org/A5072339552
Zhi Lu,W7162341703,Huazhong University of Science and Technology,https://openalex.org/A5088224525
Renfei Shen,W7162341703,Huazhong University of Science and Technology,https://openalex.org/A5084098394
Chunqiang Yu,W7162341703,Guangxi Normal University,https://openalex.org/A5136926937
Zhenjun Tang,W7162341703,Guangxi Normal University,https://openalex.org/A5136987349
Yazhi Liu,W7163926736,North China University of Science and Technology,https://openalex.org/A5138153272
Xingchun Ru,W7163926736,North China University of Science and Technology,https://openalex.org/A5138117969
Xiong Li,W7163926736,University of Electronic Science and Technology of China,https://openalex.org/A5100335132
Wei Li,W7163926736,North China University of Science and Technology,https://openalex.org/A5105729109
Chun Zhou,W7164861993,Southwest Jiaotong University,https://openalex.org/A5138641247
Zhiguo Long,W7164861993,Southwest Jiaotong University,https://openalex.org/A5022455662
Mingxing Zhang,W7164861993,Southwest Jiaotong University,https://openalex.org/A5138676066
Zhengchun Zhou,W7164861993,Southwest Jiaotong University,https://openalex.org/A5004913173
HuaQing Wang,W7167482655,China Internet Network Information Center,https://openalex.org/A5140135586
Aolin Hu,W7167547797,Chongqing University,https://openalex.org/A5140150450
Xin Chen,W7167547797,Chongqing University,https://openalex.org/A5140115663
Abhishek Jain,W7169022163,Deenbandhu Chhotu Ram University of Science and Technology,https://openalex.org/A5140976087
Hui Liu,W7172030722,Central China Normal University,https://openalex.org/A5100387644
Yibo Zhou,W7172030722,Central China Normal University,https://openalex.org/A5144099574
Liguo Dong,W7172030722,Central China Normal University,https://openalex.org/A5144139769
Weidong Li,W7172030722,Wuhan University,https://openalex.org/A5144138723
江厚训,W7172502164,Beijing Jiaotong University,https://openalex.org/A5069870464
Zikai Zhang,W7172502164,Beijing Jiaotong University,https://openalex.org/A5144419833
Ziyi Li,W7172502164,Beijing Jiaotong University,https://openalex.org/A5144428109
Yaoyue Zhang,W7172502164,Beijing Jiaotong University,https://openalex.org/A5144432757
Yidong Li,W7172502164,Beijing Jiaotong University,https://openalex.org/A5010019122
Hongyao Yu,W7197024656,Tsinghua–Berkeley Shenzhen Institute,https://openalex.org/A5109681315
Hao F,W7197024656,Tsinghua–Berkeley Shenzhen Institute,https://openalex.org/A5109393372
Yuxin Peng,W7197024656,South China University of Technology,https://openalex.org/A5145541064
Jiawei Li,W7197024656,Huawei Technologies (China),https://openalex.org/A5108050442
Xin-Shun Xu,W7201841523,Shandong University,https://openalex.org/A5086235570
